id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome
661932,2,1,20-29y,university,upper class,0.6261446378547981,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,0,4,0.0
752775,2,1,0-9y,university,upper class,0.6377499969959002,1.0,before 2015,0.0,1.0,32765,,sedan,0,0,0,1.0
454809,1,1,0-9y,university,middle class,0.4280803263315709,0.0,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,1.0
232104,1,1,10-19y,none,poverty,0.3988065653853319,0.0,before 2015,1.0,0.0,32765,8000.0,sedan,4,0,0,1.0
509621,0,1,0-9y,university,upper class,0.8324736259336839,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
159702,2,0,20-29y,high school,upper class,,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0.0
236351,3,0,20-29y,university,upper class,0.5024037809342222,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,0.0
555274,0,0,0-9y,none,poverty,0.1529721602255696,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,0.0
21746,2,0,20-29y,high school,middle class,0.4524536326300834,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0.0
687248,1,1,0-9y,high school,working class,0.5028713305704363,1.0,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,0.0
918436,1,1,10-19y,high school,working class,,0.0,before 2015,0.0,0.0,32765,11000.0,sports car,4,0,0,1.0
278151,1,1,10-19y,university,middle class,0.5892665943313239,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,2,0.0
189392,2,0,10-19y,high school,upper class,0.6913686611251514,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,2,0.0
819418,0,1,0-9y,university,upper class,0.6921640187049759,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
190345,3,0,30y+,high school,upper class,0.496581479212548,0.0,after 2015,1.0,1.0,10238,,sedan,3,0,0,0.0
636886,0,1,0-9y,high school,middle class,0.4243746466627321,1.0,before 2015,1.0,0.0,10238,15000.0,sports car,0,0,0,1.0
663458,0,0,0-9y,high school,poverty,0.3049876423937953,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
48680,2,1,20-29y,high school,working class,0.5141863808882946,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,2,2,1.0
517241,3,0,30y+,university,upper class,0.5956938221197036,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,4,0,5,0.0
511463,3,1,0-9y,high school,middle class,0.3782370465113373,0.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
906069,1,0,10-19y,university,middle class,,1.0,before 2015,1.0,1.0,10238,16000.0,sedan,1,0,0,0.0
14977,1,1,10-19y,high school,middle class,0.5366566783666077,1.0,after 2015,0.0,0.0,32765,13000.0,sedan,1,0,1,0.0
696589,1,1,10-19y,university,upper class,0.4996337688660024,1.0,after 2015,1.0,1.0,10238,,sedan,1,1,3,0.0
921368,1,1,10-19y,none,poverty,0.3702676695580816,0.0,before 2015,0.0,1.0,10238,9000.0,sedan,2,0,1,1.0
28851,1,1,10-19y,high school,poverty,0.4087794996268769,0.0,before 2015,0.0,0.0,21217,13000.0,sedan,1,0,1,1.0
133581,2,1,10-19y,university,upper class,0.5899150926094233,1.0,after 2015,0.0,0.0,32765,15000.0,sedan,0,0,1,0.0
535887,1,1,10-19y,none,poverty,0.3226948676935375,0.0,before 2015,0.0,0.0,32765,10000.0,sedan,4,0,0,1.0
851438,1,1,10-19y,high school,working class,0.5002226512120536,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,3,0,0,1.0
635062,2,1,20-29y,university,upper class,0.5600486595069087,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,3,1,0,0.0
148942,2,1,20-29y,university,upper class,0.705442773887285,1.0,after 2015,1.0,1.0,92101,14000.0,sedan,1,0,3,0.0
273918,1,0,10-19y,high school,middle class,0.6001147130776033,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
368897,2,0,20-29y,none,middle class,0.5434086774169474,1.0,after 2015,0.0,1.0,92101,13000.0,sedan,0,0,1,0.0
470927,3,0,30y+,university,upper class,0.6366120174315458,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,4,0,0,0.0
647248,1,1,10-19y,university,upper class,0.5515891941594591,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,0,0.0
922550,1,0,0-9y,high school,poverty,0.2486182416032777,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1.0
809136,1,0,10-19y,high school,working class,0.3824578961514226,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,5,0.0
491438,0,1,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,10238,9000.0,sedan,0,0,0,1.0
118047,1,1,10-19y,high school,middle class,0.3590967332338258,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,3,0.0
439231,3,1,0-9y,university,upper class,0.7140675054489758,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1.0
806194,3,1,30y+,university,upper class,0.7550240929770979,0.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,1,10,0.0
940447,1,1,10-19y,none,working class,0.3938994995924077,0.0,after 2015,0.0,0.0,10238,14000.0,sedan,1,0,1,0.0
802738,3,1,30y+,none,upper class,0.4869774537170413,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,3,1,5,0.0
355304,2,1,20-29y,university,upper class,0.5458554706287139,1.0,before 2015,1.0,1.0,32765,,sedan,12,2,0,0.0
213883,3,0,0-9y,high school,upper class,0.7820833952337761,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0.0
49143,1,1,10-19y,university,upper class,0.6049537979222093,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,1,1,0,0.0
438934,0,1,0-9y,none,poverty,0.2718838288402899,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
866929,1,0,0-9y,university,upper class,0.6026477596586622,1.0,before 2015,1.0,0.0,32765,11000.0,sedan,0,0,0,1.0
384016,3,0,30y+,high school,working class,0.3818468667605141,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,5,1,3,0.0
883888,2,1,10-19y,high school,middle class,0.5848186739158909,1.0,before 2015,1.0,1.0,10238,,sedan,0,1,2,0.0
328531,2,0,20-29y,university,middle class,0.3875569443647317,0.0,after 2015,0.0,1.0,32765,12000.0,sedan,2,0,1,0.0
564168,0,1,0-9y,high school,poverty,0.4117494304212288,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0
209282,1,1,10-19y,none,poverty,0.3948546303528014,1.0,before 2015,1.0,0.0,10238,14000.0,sports car,1,0,0,0.0
65898,3,0,10-19y,high school,middle class,0.6212693959586079,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,1,1,0.0
648631,1,0,0-9y,none,working class,0.4520812831975518,1.0,before 2015,1.0,1.0,10238,6000.0,sedan,0,0,0,0.0
596471,2,1,0-9y,university,upper class,0.6970945487224753,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
273504,3,1,30y+,university,upper class,0.5298034832438066,1.0,before 2015,1.0,1.0,10238,,sedan,5,0,8,0.0
869694,0,1,0-9y,high school,working class,0.5121449196825596,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
570990,3,1,30y+,university,upper class,0.6043395755162021,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,9,3,4,0.0
634897,1,1,10-19y,none,poverty,,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,1,0,1.0
781175,0,0,0-9y,university,working class,0.5682353281583452,0.0,after 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1.0
683632,3,1,30y+,none,middle class,0.4335788270627034,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,10,1,5,0.0
338465,2,1,20-29y,university,upper class,0.5869182091861791,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,7,0,3,0.0
27698,1,1,10-19y,university,upper class,0.5131865923206594,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,2,0,2,0.0
875904,0,0,0-9y,university,upper class,0.6124684841669664,1.0,after 2015,1.0,1.0,32765,4000.0,sedan,0,0,0,0.0
201430,2,1,0-9y,university,upper class,0.6531007822538435,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0.0
938,1,0,10-19y,university,upper class,0.6092585539325299,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,1,0.0
996641,2,0,10-19y,university,upper class,0.4880032225572524,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,2,0,1,0.0
506593,2,1,20-29y,high school,middle class,0.5221630077716441,0.0,after 2015,1.0,1.0,10238,10000.0,sports car,2,0,5,0.0
989175,1,0,10-19y,high school,middle class,,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,4,0.0
636547,2,0,20-29y,high school,working class,0.5660057779321281,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,6,1,2,0.0
109870,3,0,0-9y,high school,upper class,0.5614622301842259,1.0,after 2015,1.0,1.0,32765,4000.0,sedan,0,0,0,0.0
586621,3,0,10-19y,university,middle class,0.4703998202665653,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,4,0,0,0.0
415986,1,0,10-19y,high school,middle class,0.6660408548693639,1.0,before 2015,0.0,1.0,92101,12000.0,sedan,1,0,1,0.0
864979,1,1,10-19y,university,middle class,0.6034064102814811,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,8,0,1,0.0
367827,1,0,10-19y,high school,middle class,,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,2,0,0,0.0
677109,0,1,0-9y,none,poverty,0.4894065022328379,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
173609,1,1,10-19y,university,upper class,0.5776968059272862,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,2,0,2,0.0
265151,3,0,30y+,none,middle class,0.3573674053757103,1.0,after 2015,0.0,0.0,10238,14000.0,sedan,2,0,1,0.0
822394,1,1,10-19y,high school,poverty,0.3057310188534765,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,2,2,0,0.0
702990,3,1,0-9y,university,upper class,0.6287896754571439,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
878291,1,1,10-19y,high school,upper class,0.5898507277013039,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,4,0,0,0.0
866552,2,0,20-29y,university,upper class,0.6113387710090395,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0
11081,2,0,0-9y,high school,upper class,0.5393607235471423,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0.0
519379,1,0,10-19y,university,upper class,0.5176109753939993,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
908561,2,1,20-29y,university,working class,0.4594079459168241,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,1,2,0.0
157712,2,0,10-19y,university,upper class,0.7010779053023868,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,0,0.0
224209,1,0,0-9y,high school,poverty,0.427006899811128,1.0,before 2015,0.0,0.0,10238,14000.0,sports car,0,0,0,0.0
449811,1,1,10-19y,high school,middle class,,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,1,0,0,0.0
690998,1,0,10-19y,university,middle class,0.5531042520137504,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,1,0.0
764369,2,1,20-29y,university,upper class,0.6984773297169328,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,0,2,2,0.0
673931,2,1,20-29y,university,upper class,0.5613073851208908,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,3,0.0
985369,2,0,20-29y,none,middle class,0.4181034551402552,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,0,1,0.0
360342,0,0,0-9y,high school,poverty,0.2469181726215315,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
936450,2,0,20-29y,university,upper class,0.6170091118547167,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,0,0,1,0.0
294405,2,1,20-29y,none,poverty,0.2812613732110971,0.0,before 2015,0.0,0.0,32765,14000.0,sedan,3,1,1,0.0
277190,1,1,0-9y,none,poverty,0.3655378886767161,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
704112,0,1,0-9y,high school,poverty,0.4022623338912225,0.0,before 2015,0.0,1.0,92101,12000.0,sedan,0,0,0,1.0
569821,1,1,10-19y,university,upper class,0.6385326675776967,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,1,0,2,0.0
645162,1,0,10-19y,university,upper class,0.6423073532552126,1.0,after 2015,0.0,1.0,10238,13000.0,sports car,0,0,0,0.0
61366,1,0,10-19y,high school,poverty,0.3184620887749849,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,0,1.0
692065,0,1,0-9y,high school,poverty,0.4157487589912337,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
582975,2,0,20-29y,high school,middle class,0.6000895688751031,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,1,0.0
546066,2,1,20-29y,university,middle class,,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,6,0,2,0.0
950726,2,1,20-29y,high school,working class,0.2236841043640096,1.0,before 2015,1.0,0.0,10238,,sports car,3,0,0,0.0
505284,3,1,30y+,high school,working class,0.6014435614074801,1.0,after 2015,0.0,0.0,32765,11000.0,sedan,10,0,5,0.0
611067,1,0,10-19y,high school,middle class,0.5007084666652974,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0.0
617645,3,0,30y+,high school,upper class,0.4611933084288743,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,1,0.0
285141,1,0,10-19y,high school,middle class,0.499490214856176,0.0,before 2015,0.0,0.0,32765,14000.0,sedan,2,1,0,1.0
318019,1,0,10-19y,high school,middle class,0.5082648586128609,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,1,0,0,0.0
75570,1,0,0-9y,high school,middle class,0.6180505986472008,1.0,after 2015,0.0,0.0,92101,15000.0,sedan,0,0,0,0.0
333970,2,1,20-29y,university,middle class,0.5159345016123729,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,2,0.0
773045,3,0,20-29y,university,upper class,0.7351303352292949,0.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,3,0.0
2654,0,1,0-9y,high school,poverty,0.2266204187196561,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
419573,1,0,0-9y,university,upper class,0.7116785915684535,1.0,before 2015,1.0,0.0,32765,10000.0,sedan,0,0,0,0.0
629867,1,0,10-19y,university,upper class,0.5928095914482554,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,3,0,1,0.0
763764,3,1,30y+,university,upper class,0.5968599686931912,1.0,before 2015,1.0,0.0,10238,15000.0,sedan,2,0,2,0.0
183997,2,0,20-29y,high school,middle class,0.7523626049543374,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,1,1,0.0
346076,0,0,0-9y,university,middle class,0.5406161317274277,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
677467,0,0,0-9y,none,poverty,0.1562510004957406,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
413348,0,0,0-9y,none,poverty,0.283530730814583,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
396229,3,1,20-29y,high school,upper class,0.6610853789704112,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,0,0,1,0.0
466515,1,1,10-19y,none,working class,0.3978853338946178,0.0,before 2015,0.0,0.0,32765,13000.0,sports car,2,1,0,1.0
11716,2,1,0-9y,university,upper class,0.5988638728307288,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,0.0
643778,0,0,0-9y,none,poverty,0.438476101317694,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
899767,3,1,30y+,university,upper class,0.5236051452575196,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,7,1,6,0.0
365164,3,1,10-19y,university,upper class,0.6467573927310968,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,1,1,0.0
836376,3,1,30y+,high school,upper class,0.7098761776305509,1.0,after 2015,0.0,1.0,10238,11000.0,sports car,2,1,1,0.0
495705,2,0,10-19y,university,upper class,0.8163355504321163,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,1,1,0.0
47158,2,0,20-29y,high school,upper class,0.6677243826270711,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,5,0.0
57778,3,1,10-19y,university,upper class,,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,5,0,1,0.0
548242,0,1,0-9y,high school,working class,,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,1.0
403072,2,1,20-29y,none,working class,0.4113950457940554,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,2,1,3,0.0
881057,1,0,0-9y,university,upper class,0.4900382180251452,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1.0
270333,3,1,30y+,university,upper class,0.5832612783680788,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,5,0,2,0.0
218077,0,1,0-9y,none,working class,0.4869862166163174,0.0,before 2015,0.0,0.0,92101,,sedan,0,0,0,0.0
700776,1,0,10-19y,high school,upper class,,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,1,0,1,0.0
711193,1,1,0-9y,university,upper class,,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
892650,3,1,10-19y,high school,working class,0.2222805271146608,0.0,after 2015,0.0,1.0,10238,16000.0,sedan,1,0,0,0.0
307824,0,0,0-9y,none,working class,0.4457678862819977,0.0,before 2015,0.0,0.0,32765,15000.0,sedan,0,0,0,1.0
900230,1,0,10-19y,high school,middle class,0.5360271863656086,0.0,after 2015,1.0,1.0,32765,7000.0,sedan,3,2,0,0.0
42611,3,0,30y+,university,upper class,0.4988538572884064,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
195959,2,1,10-19y,university,upper class,0.6749718971794846,1.0,after 2015,1.0,1.0,92101,12000.0,sedan,2,0,0,0.0
152675,2,0,20-29y,none,working class,,1.0,before 2015,0.0,1.0,10238,7000.0,sedan,4,0,5,0.0
463428,1,1,0-9y,university,middle class,0.5421610427901323,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
616839,0,1,0-9y,university,upper class,0.5425747718633692,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
317239,1,1,10-19y,none,poverty,0.4473204004669769,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,3,0,2,0.0
36944,3,0,30y+,high school,middle class,0.4373130115438213,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,1,0,6,0.0
549142,0,1,0-9y,university,middle class,0.5512978330713669,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
918589,1,0,10-19y,none,poverty,,0.0,before 2015,0.0,0.0,32765,15000.0,sedan,2,0,0,1.0
278143,0,1,0-9y,high school,middle class,0.5715750964442425,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
260428,0,1,0-9y,none,poverty,0.3525599589743549,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
366205,0,1,0-9y,high school,working class,0.216036434371356,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
585019,3,1,30y+,university,upper class,0.5392386183732969,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,8,2,3,0.0
708087,0,1,0-9y,none,working class,0.557150249939646,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
453952,1,1,0-9y,none,poverty,0.4174090833474105,0.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
878584,0,0,0-9y,none,poverty,0.3088204583369244,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
571255,0,0,0-9y,university,middle class,0.5690936735151916,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
905397,0,1,0-9y,high school,working class,0.3828274809687304,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
553435,1,1,10-19y,high school,middle class,0.5475625496114908,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,1,1,1,0.0
151717,0,1,0-9y,none,poverty,0.2473359219693926,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0
388410,0,0,0-9y,none,poverty,,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0.0
885584,0,0,0-9y,high school,middle class,0.5587325259975932,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
4334,1,1,10-19y,high school,middle class,0.5046343694798667,0.0,before 2015,0.0,1.0,32765,,sedan,4,1,1,1.0
995133,2,0,20-29y,high school,middle class,,0.0,after 2015,0.0,1.0,32765,13000.0,sedan,1,1,0,0.0
157185,2,1,0-9y,university,upper class,0.5577143114134616,1.0,after 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,0.0
552413,3,0,0-9y,university,upper class,0.4676295001654234,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,0.0
645189,2,1,20-29y,university,upper class,0.6868561188620521,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,4,1,2,0.0
262686,2,0,20-29y,high school,middle class,0.5727980895370869,1.0,before 2015,0.0,0.0,92101,16000.0,sedan,1,0,1,0.0
327622,1,1,10-19y,high school,working class,0.4864038516228967,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,1,0,0.0
824222,3,1,30y+,university,upper class,0.6830716682406902,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,8,0,4,0.0
901806,0,0,0-9y,high school,poverty,0.2525014821570652,1.0,before 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,1.0
5362,2,0,20-29y,university,upper class,0.7046912991851355,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
896944,2,0,20-29y,university,middle class,0.4615614389840806,0.0,before 2015,1.0,1.0,21217,8000.0,sedan,0,1,1,1.0
589352,0,1,0-9y,university,working class,0.4040996330416273,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
377535,2,0,0-9y,university,upper class,0.6041196855543386,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
117479,0,1,0-9y,high school,working class,0.355992241229828,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
907579,2,1,20-29y,high school,working class,0.4132449761316563,0.0,after 2015,0.0,1.0,32765,13000.0,sedan,3,0,1,0.0
653704,1,0,10-19y,none,working class,0.3942206789712544,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,2,1.0
648791,1,1,10-19y,none,working class,0.3847184283110903,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,2,0,2,1.0
821082,3,1,30y+,university,upper class,0.7404954552119138,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,7,0,3,0.0
992984,0,1,0-9y,none,poverty,0.2869913071211769,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
32471,1,0,10-19y,none,poverty,0.3503995757282058,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,1,0,0.0
695036,0,0,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
194042,3,1,30y+,university,upper class,0.6792507617398853,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,1,6,0.0
684059,0,0,0-9y,high school,poverty,0.4778373788755218,0.0,before 2015,0.0,1.0,10238,7000.0,sedan,0,0,0,1.0
700599,2,1,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,3,1,1,0.0
935096,0,1,0-9y,none,working class,0.4840963357335678,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
622416,2,0,20-29y,university,upper class,0.6179059580876206,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,2,0.0
59310,0,0,0-9y,high school,working class,,0.0,before 2015,1.0,0.0,10238,17000.0,sedan,0,0,0,0.0
834276,1,0,10-19y,high school,poverty,0.0996552260693457,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,1,0,1,0.0
102844,2,0,0-9y,high school,middle class,0.6487617772165083,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0
363870,3,0,30y+,high school,upper class,0.7976873586272651,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,4,1,4,0.0
392072,1,1,10-19y,university,upper class,0.7506215355606997,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,1,0,1,0.0
275895,3,0,30y+,high school,middle class,0.3548714481593307,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,2,0,0,0.0
799036,0,0,0-9y,none,poverty,0.4214300590871836,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
236191,0,1,0-9y,none,poverty,0.0972109997290097,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
458721,1,0,0-9y,university,middle class,0.6237900769375626,0.0,before 2015,0.0,1.0,92101,8000.0,sedan,0,0,0,1.0
514856,3,0,10-19y,university,upper class,0.57331559900259,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,1,1,0,0.0
552870,0,0,0-9y,university,working class,0.6010093646233018,0.0,after 2015,0.0,1.0,21217,11000.0,sedan,0,0,0,1.0
187312,1,1,10-19y,none,middle class,0.3823578060284721,1.0,before 2015,1.0,0.0,32765,9000.0,sedan,5,1,2,1.0
433410,0,1,0-9y,none,poverty,0.2323534203469195,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
982232,0,1,0-9y,high school,poverty,0.438596842291891,0.0,before 2015,0.0,1.0,32765,14000.0,sedan,0,0,0,1.0
327644,3,0,30y+,university,upper class,0.5688685430675894,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0.0
843861,0,1,0-9y,high school,poverty,0.2888981487018826,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
208114,0,1,0-9y,none,poverty,0.3007365408615052,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
835797,2,0,20-29y,none,working class,0.5730940318096671,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,3,1,1,0.0
343880,3,1,20-29y,university,upper class,0.5799573254872007,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,1,5,0.0
950198,3,1,0-9y,high school,upper class,0.5677656283040766,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
933220,0,1,0-9y,high school,working class,0.4454491673003073,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
409758,2,1,0-9y,university,middle class,0.6200322323255878,0.0,before 2015,1.0,1.0,10238,10000.0,sports car,0,0,0,0.0
302189,0,1,0-9y,high school,poverty,0.3563114306897274,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
458054,2,1,10-19y,none,middle class,0.4921034653293973,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,5,0,1,0.0
823223,0,1,0-9y,university,middle class,0.6655507979109212,0.0,before 2015,1.0,0.0,32765,6000.0,sedan,0,0,0,1.0
